read_id,pmds
NC_000917.1:+:41764:41820:56,-0.31576764954544817
NC_000917.1:-:41828:41866:38,4.527591445637736
NC_000917.1:+:41969:42020:51,7.620014505789432
NC_000917.1:-:42377:42420:43,-1.1102712739086114
NC_000917.1:-:43000:43036:36,-1.0417956330801614
NC_000917.1:-:43003:43040:37,4.009651804514372
NC_000917.1:+:43516:43556:40,-0.9102125809532084
NC_000917.1:-:43820:43874:54,-0.3406176426826507
NC_000917.1:-:44297:44328:31,-0.5744454807836509
NC_000917.1:+:44870:44908:38,-0.1388337837367499
NC_000917.1:-:45170:45219:49,-0.7697285607177673
NC_000917.1:+:45423:45468:45,2.207492442096674
NC_000917.1:+:46526:46578:52,-0.7614228572518184
NC_000917.1:-:47175:47224:49,-0.21897351128180165
NC_000917.1:-:47262:47316:54,-0.45785771233643363
NC_000917.1:-:48105:48154:49,3.040847119623479
NC_000917.1:-:48192:48241:49,7.380696905497704
NC_000917.1:-:48718:48789:71,-0.7249228664702588
NC_000917.1:-:48792:48830:38,4.998607418102148
NC_000917.1:+:49148:49188:40,3.912731006027197
NC_000917.1:-:49795:49835:40,1.1267244710838964
NC_000917.1:+:49882:49917:35,8.159564306886598
NC_000917.1:+:50711:50811:100,-0.6823019795005517
NC_000917.1:+:50791:50867:76,2.628343456665583
NC_000917.1:-:51124:51155:31,-0.726305993458359
NC_000917.1:-:51843:51890:47,-0.0015584693293876867
NC_000917.1:+:53276:53311:35,-0.32575307071772236
NC_000917.1:-:53284:53350:66,-0.29530767414732384
NC_000917.1:+:54643:54691:48,4.055410483196957
NC_000917.1:+:54733:54783:50,-0.47117342738423795
NC_000917.1:+:54987:55060:73,4.043294238093625
NC_000917.1:+:55127:55161:34,-0.5351538975493119
NC_000917.1:+:55194:55232:38,3.0361438326379706
NC_000917.1:-:56536:56589:53,1.4128712434245205
NC_000917.1:+:57011:57043:32,0.7087955590947816
NC_000917.1:+:57397:57443:46,-0.6655270917462336
NC_000917.1:+:57739:57783:44,8.184825989314216
NC_000917.1:+:57747:57783:36,3.9764127796799875
NC_000917.1:-:57983:58077:94,-0.5561344478207505
NC_000917.1:+:58619:58680:61,-0.8316419041774803
NC_000917.1:+:58878:58932:54,-1.054840058642243
NC_000917.1:+:58898:58948:50,3.8090314926561346
NC_000917.1:+:59540:59590:50,-0.8605459801303001
NC_000917.1:+:59815:59846:31,-0.7916112754874768
NC_000917.1:+:59973:60010:37,-0.7376012838078531
NC_000917.1:-:60181:60225:44,-0.5768163840761533
NC_000917.1:-:60202:60251:49,3.687318474365754
NC_000917.1:+:60319:60367:48,-0.9044675764118385
NC_000917.1:-:60360:60401:41,-0.17609040931567774
NC_000917.1:-:61295:61369:74,-0.9529690985160948
NC_000917.1:-:61488:61521:33,-0.7876454479319085
NC_000917.1:-:61674:61704:30,3.427607358135412
NC_000917.1:+:61963:62009:46,-0.772914752286703
NC_000917.1:-:62955:63010:55,-1.0262336914120929
NC_000917.1:+:63282:63313:31,-1.0881656176113443
NC_000917.1:+:63440:63477:37,-0.5974848458071231
NC_000917.1:-:63642:63725:83,-1.0609633723637641
NC_000917.1:-:63978:64051:73,-1.6066378577272218
NC_000917.1:+:64434:64471:37,4.307522002193643
NC_000917.1:+:64588:64631:43,3.846100478988087
NC_000917.1:+:64913:65001:88,-1.006885292589684
NC_000917.1:-:64942:65001:59,-0.538940293423943
NC_000917.1:-:65008:65042:34,0.7743389585928887
NC_000917.1:+:65390:65451:61,-0.4780468346717058
NC_000917.1:+:66339:66426:87,-0.4731138859111356
NC_000917.1:+:66667:66723:56,-0.8961885199740665
NC_000917.1:-:66700:66759:59,0.7013580630233416
NC_000917.1:+:66919:66984:65,4.067685980401552
NC_000917.1:+:66982:67037:55,-0.7493881741960429
NC_000917.1:-:68011:68095:84,0.6874495425512069
NC_000917.1:+:68206:68271:65,4.0544813722855215
NC_000917.1:+:69202:69238:36,3.716198457996722
NC_000917.1:-:69761:69822:61,-0.9223461023933615
NC_000917.1:-:69825:69879:54,-0.46798656605756084
NC_000917.1:+:70710:70744:34,6.872389828579614
NC_000917.1:+:70878:70920:42,-0.9275743140843595
NC_000917.1:+:71019:71099:80,2.6636724725262706
NC_000917.1:+:71033:71080:47,-0.377834985330134
NC_000917.1:+:71247:71306:59,3.653536077774275
NC_000917.1:-:71969:72031:62,-0.3424028665018492
NC_000917.1:+:72362:72428:66,-0.5046083976516393
NC_000917.1:-:73113:73173:60,7.812903896108909
NC_000917.1:-:73872:73909:37,11.54041077558627
NC_000917.1:+:74907:74973:66,-0.45329180429539795
NC_000917.1:-:75326:75360:34,-0.37249786044892436
NC_000917.1:-:75784:75849:65,0.747238073204686
NC_000917.1:+:76060:76119:59,-0.4077710012499889
NC_000917.1:+:76060:76092:32,-0.3149928781457944
NC_000917.1:-:76200:76234:34,3.7052364471323602
NC_000917.1:-:77908:77950:42,-0.5930205257893515
NC_000917.1:+:77974:78038:64,3.9641301205842248
NC_000917.1:+:78016:78066:50,0.42430862346208176
NC_000917.1:+:78296:78357:61,3.66764675391273
NC_000917.1:-:78434:78478:44,-1.0904297701536139
NC_000917.1:+:78474:78533:59,-0.7176158219130355
NC_000917.1:-:78716:78755:39,5.09120125917181
NC_000917.1:+:78893:78940:47,5.96080201580886
NC_000917.1:-:79293:79345:52,2.680806449881709
NC_000917.1:+:79716:79774:58,7.467033423315047
NC_000917.1:-:79732:79772:40,3.6954557224947107
NC_000917.1:-:79733:79795:62,-0.5669657845147629
NC_000917.1:-:79818:79860:42,-0.3120446601328995
NC_000917.1:-:82632:82710:78,-1.16756730505929
NC_000917.1:+:82900:82979:79,-0.6697416614392022
NC_000917.1:+:83047:83078:31,4.6814753332463415
NC_000917.1:-:84076:84108:32,-1.0509228496350091
NC_000917.1:+:84594:84649:55,12.745635248874764
NC_000917.1:+:85112:85164:52,-0.6361105995707201
NC_000917.1:-:85196:85262:66,-0.5551454020923928
NC_000917.1:-:86010:86047:37,-0.5937339679063872
NC_000917.1:+:86573:86633:60,-0.37522119268233634
NC_000917.1:+:86606:86646:40,-0.7299236423416875
NC_000917.1:+:86681:86724:43,0.1972788941179378
NC_000917.1:-:86975:87020:45,3.972093821660767
NC_000917.1:-:88360:88410:50,-0.41173712962108244
NC_000917.1:-:88661:88759:98,-1.3386668593816071
NC_000917.1:+:88988:89018:30,-0.26514672755072144
NC_000917.1:-:89737:89771:34,11.505855162748142
NC_000917.1:+:90213:90266:53,1.9328383589961529
NC_000917.1:+:90479:90579:100,2.3963090685028194
NC_000917.1:+:90975:91033:58,-0.6254917536849736
NC_000917.1:+:91288:91335:47,-0.33463681062821066
NC_000917.1:+:91445:91508:63,-1.1207007003077496
NC_000917.1:-:91592:91632:40,-0.886551049886937
NC_000917.1:-:91622:91677:55,3.5562665600267334
NC_000917.1:-:92464:92500:36,6.474494396079039
NC_000917.1:-:93335:93394:59,-0.6113253097371606
NC_000917.1:+:93355:93416:61,-1.57465503251373
NC_000917.1:-:93982:94038:56,11.474314847146028
NC_000917.1:+:94563:94604:41,-0.23743357259169376
NC_000917.1:-:94761:94801:40,-0.23720846929805192
NC_000917.1:-:94904:94987:83,-0.4006734080832377
NC_000917.1:+:95789:95853:64,7.557938775656358
NC_000917.1:+:95940:96003:63,10.357997711657891
NC_000917.1:+:96305:96364:59,-0.3990906788595683
NC_000917.1:-:96991:97045:54,-0.5605779404653454
NC_000917.1:+:98374:98445:71,-0.49452902923222863
NC_000917.1:+:99327:99385:58,-0.5846469437525993
NC_000917.1:+:99732:99806:74,-0.604037331140454
NC_000917.1:-:99909:99947:38,-0.8122835585050049
NC_000917.1:+:100091:100126:35,-0.6143582285200362
NC_000917.1:+:100374:100459:85,0.7781166216958005
NC_000917.1:+:100467:100535:68,-0.6009975812903129
NC_000917.1:+:100494:100545:51,-0.3272592581313187
NC_000917.1:+:100780:100825:45,2.775101389227223
NC_000917.1:+:100837:100879:42,3.7037971272940453
NC_000917.1:-:100850:100903:53,-0.670991978763447
NC_000917.1:-:101853:101894:41,-0.5879818405366243
NC_000917.1:+:102423:102511:88,4.47323064153524
NC_000917.1:-:102581:102653:72,2.7531816949603156
NC_000917.1:+:103325:103359:34,-1.1794319142255258
NC_000917.1:-:103453:103506:53,4.106756754024451
NC_000917.1:+:103668:103722:54,-0.9702906798714586
NC_000917.1:-:104131:104175:44,2.0179158287621077
NC_000917.1:-:104151:104215:64,-0.1765964071984566
NC_000917.1:-:104479:104543:64,7.8115329385077645
NC_000917.1:-:104603:104639:36,-0.6203773157476914
NC_000917.1:+:104676:104740:64,-0.6361218516702084
NC_000917.1:+:104803:104869:66,-0.7449242323088527
NC_000917.1:+:105002:105033:31,3.6983754192582423
NC_000917.1:-:105033:105084:51,3.9062793389772352
NC_000917.1:-:105273:105372:99,4.446537234119055
NC_000917.1:+:105752:105819:67,-0.7516544053459003
NC_000917.1:-:106064:106104:40,-0.3663086574348809
NC_000917.1:+:106114:106168:54,-0.5828770964925457
NC_000917.1:+:106268:106338:70,9.228870089555402
NC_000917.1:+:107074:107127:53,-0.8458416076452244
NC_000917.1:+:107159:107205:46,-0.6663045267190397
NC_000917.1:+:107707:107750:43,-0.8252734836545931
NC_000917.1:+:108277:108318:41,5.011439308653655
NC_000917.1:-:108399:108462:63,-0.9567020011074375
NC_000917.1:-:108792:108826:34,1.0473259619224409
NC_000917.1:+:110060:110115:55,8.380452502161486
NC_000917.1:-:110567:110606:39,-0.5423461085304374
NC_000917.1:-:110676:110735:59,-0.7732037566743045
NC_000917.1:+:110774:110848:74,-0.5415881908140959
NC_000917.1:+:110965:111001:36,-0.18024000166505968
NC_000917.1:-:112062:112152:90,-1.302518218125766
NC_000917.1:+:112369:112421:52,6.6435037216288295
NC_000917.1:-:112463:112507:44,-0.7337704909944824
NC_000917.1:+:113263:113341:78,-1.0444219097376692
NC_000917.1:-:113311:113370:59,1.3109799906857231
NC_000917.1:-:113497:113530:33,-1.0840585028755287
NC_000917.1:-:114184:114225:41,-0.7231217802708012
NC_000917.1:-:114466:114522:56,-0.6701295942646419
NC_000917.1:+:114685:114723:38,-0.7932527737120021
NC_000917.1:+:114939:114975:36,-0.5051822023339255
NC_000917.1:-:115324:115375:51,-0.7859150707449918
NC_000917.1:+:116555:116598:43,3.913140071958559
NC_000917.1:+:116568:116609:41,-0.8128332499187942
NC_000917.1:+:117143:117215:72,3.5880356598603855
NC_000917.1:+:117156:117212:56,0.32095271712726176
NC_000917.1:-:117182:117266:84,0.6203093688816983
NC_000917.1:-:117255:117306:51,2.338621913279123
NC_000917.1:-:117412:117457:45,2.8569846640717325
NC_000917.1:-:117527:117577:50,1.1907969442986654
NC_000917.1:-:117755:117798:43,-0.7259640946420333
NC_000917.1:+:118212:118290:78,3.3692286392821194
NC_000917.1:+:119916:119970:54,-0.2975402451981411
NC_000917.1:-:121230:121281:51,-0.9008716845423691
NC_000917.1:+:121354:121418:64,10.892518688059218
NC_000917.1:+:121542:121603:61,1.5751455856005716
NC_000917.1:+:122084:122119:35,-0.4217965872189914
NC_000917.1:+:123127:123157:30,-0.7726155428307989
NC_000917.1:+:123255:123301:46,3.5702038626085693
NC_000917.1:+:123364:123411:47,-0.9050088655229316
NC_000917.1:+:123365:123413:48,-0.7202139696186918
NC_000917.1:+:123368:123403:35,2.181428678248514
NC_000917.1:+:123450:123483:33,3.742863352657942
NC_000917.1:+:124000:124061:61,-0.6416948484779698
NC_000917.1:-:124175:124211:36,-0.43690226364295615
NC_000917.1:+:1462052:1462089:37,-0.3101092140146316
NC_000917.1:+:124510:124566:56,-0.4694600963735663
NC_000917.1:-:124581:124648:67,5.064196069084348
NC_000917.1:+:125224:125255:31,-0.74169987607804
NC_000917.1:-:125574:125610:36,-0.5504769074563878
NC_000917.1:-:126205:126255:50,5.435358785088119
NC_000917.1:-:126450:126506:56,-0.3159460916499475
NC_000917.1:-:126529:126602:73,4.6788389070113405
NC_000917.1:-:126888:126942:54,-1.3125283442675055
NC_000917.1:+:126897:126937:40,2.4328879555936775
NC_000917.1:+:126998:127037:39,-1.0518289262736602
NC_000917.1:+:127182:127227:45,3.746195062237989
NC_000917.1:-:127272:127314:42,-0.8267390290134427
NC_000917.1:-:127375:127415:40,3.6055985877298986
NC_000917.1:-:127719:127749:30,-0.6109145289042849
NC_000917.1:-:129553:129599:46,-0.28992968565482885
NC_000917.1:+:167079:167150:71,-0.48310647177729793
NC_000917.1:+:130933:130987:54,-0.6959005321998951
NC_000917.1:+:131763:131822:59,9.293786094721757
NC_000917.1:-:131854:131898:44,-0.10441217372356282
NC_000917.1:+:131984:132016:32,-0.8890253867386465
NC_000917.1:-:132034:132086:52,-0.611210046068168
NC_000917.1:-:132411:132446:35,-0.5270736227949647
NC_000917.1:+:132522:132582:60,-0.2807563560201741
NC_000917.1:+:132927:132975:48,3.8410146302385852
NC_000917.1:-:133108:133154:46,9.932801690099646
NC_000917.1:-:133402:133473:71,10.997687849608884
NC_000917.1:-:133788:133855:67,-0.7210030155414576
NC_000917.1:-:134517:134570:53,-0.7425427017544874
NC_000917.1:+:135319:135350:31,-0.915024161637219
NC_000917.1:-:135542:135585:43,0.6754685697370882
NC_000917.1:+:136943:137021:78,7.802660441942897
NC_000917.1:-:137232:137276:44,-0.8103877142263141
NC_000917.1:-:138225:138267:42,-0.3284798269704351
NC_000917.1:-:138438:138498:60,3.6779199173423267
NC_000917.1:-:139304:139335:31,-0.78301136700348
NC_000917.1:+:139413:139473:60,7.592104010075415
NC_000917.1:+:139607:139689:82,-0.5013259550483088
NC_000917.1:+:140325:140374:49,3.207045856413019
NC_000917.1:-:142262:142307:45,3.71417450736562
NC_000917.1:+:142462:142508:46,-0.7684300815293327
NC_000917.1:-:143071:143130:59,-0.690998280687068
NC_000917.1:+:143560:143608:48,10.665246906769784
NC_000917.1:+:143697:143771:74,-0.40677757349917454
NC_000917.1:+:144078:144152:74,-0.42754600525033304
NC_000917.1:-:144487:144527:40,-0.2306422864321502
NC_000917.1:+:145565:145602:37,-0.25816584702367373
NC_000917.1:-:146633:146672:39,2.634901202397441
NC_000917.1:-:147421:147498:77,0.9330170423622886
NC_000917.1:+:147553:147601:48,0.4180048511177293
NC_000917.1:-:148361:148440:79,-0.7734965678146692
NC_000917.1:+:148713:148756:43,3.052915755373444
NC_000917.1:+:149069:149109:40,-1.2176449162029461
NC_000917.1:+:149236:149319:83,-1.0892321071212037
NC_000917.1:+:149849:149892:43,-1.0096631588457192
NC_000917.1:+:150132:150202:70,-0.8357896257579608
NC_000917.1:+:150248:150310:62,0.22188131437275657
NC_000917.1:+:151116:151191:75,5.204189768027528
NC_000917.1:+:151847:151927:80,-0.8058875614227048
NC_000917.1:+:152381:152429:48,3.6468239467574097
NC_000917.1:-:152897:152957:60,-0.5478137084027347
NC_000917.1:-:152952:153001:49,8.122330310106625
NC_000917.1:-:153308:153376:68,-1.07059172149045
NC_000917.1:-:153717:153755:38,-0.7601543609568876
NC_000917.1:+:153797:153828:31,-0.5895588142648522
NC_000917.1:-:154239:154277:38,-0.69428615036012
NC_000917.1:-:155690:155752:62,-0.46729107114687796
NC_000917.1:+:156949:157004:55,-1.0494917714217336
NC_000917.1:-:157444:157518:74,-0.9761054574858076
NC_000917.1:+:158907:158959:52,11.21750569351155
NC_000917.1:+:158917:158960:43,-0.566618331715567
NC_000917.1:-:160056:160113:57,6.76677706338633
NC_000917.1:-:160144:160229:85,3.6087261842112035
NC_000917.1:+:161736:161797:61,-1.3879572023590445
NC_000917.1:-:162408:162471:63,7.72348894057425
NC_000917.1:+:162620:162655:35,3.2798380770591016
NC_000917.1:+:163597:163664:67,-0.3282850339331827
NC_000917.1:-:164209:164297:88,5.762600128637342
NC_000917.1:+:164597:164648:51,-0.4280092291054689
NC_000917.1:-:165010:165058:48,-0.29318407642882227
NC_000917.1:+:165087:165136:49,7.925214402208509
NC_000917.1:+:167086:167137:51,7.857516232669493
NC_000917.1:+:167447:167513:66,-0.7673587428628509
NC_000917.1:+:167788:167837:49,-0.5985171668613586
NC_000917.1:-:168237:168301:64,0.46806781776192735
NC_000917.1:+:168686:168727:41,-0.5166761697313103
NC_000917.1:+:169004:169055:51,-0.2546404822919183
NC_000917.1:+:169606:169682:76,-0.764176807656318
NC_000917.1:+:169726:169775:49,-0.43307457834643726
NC_000917.1:-:170077:170131:54,-0.37412040934443475
NC_000917.1:+:170409:170476:67,-0.6745750123527812
NC_000917.1:-:170737:170768:31,-0.8791915361605336
NC_000917.1:+:170928:170998:70,17.916360553271442
NC_000917.1:-:173180:173223:43,-0.8248858000368432
NC_000917.1:+:173516:173588:72,-0.5436494538049794
NC_000917.1:-:173663:173721:58,-0.7120389996455978
NC_000917.1:-:173798:173848:50,3.430039829971919
NC_000917.1:+:173966:174012:46,5.016910909730247
NC_000917.1:-:174094:174131:37,3.4374157931026024
NC_000917.1:+:174545:174604:59,-1.3316274597121063
NC_000917.1:-:175239:175274:35,-0.981194286156383
NC_000917.1:-:175478:175558:80,-1.1511459254900056
NC_000917.1:+:176136:176204:68,3.258357665750487
NC_000917.1:+:176515:176545:30,-0.29860304301355073
NC_000917.1:-:176744:176780:36,-0.24184630420390535
NC_000917.1:+:177277:177328:51,-0.48981440620558336
NC_000917.1:-:177714:177747:33,-0.2723053846807866
NC_000917.1:-:178553:178604:51,3.600015109476087
NC_000917.1:+:178916:178960:44,9.806594012093978
NC_000917.1:-:179430:179470:40,-0.3769581172141845
NC_000917.1:+:179502:179549:47,3.689255679085395
NC_000917.1:+:179536:179596:60,-0.8926070979044997
NC_000917.1:+:180547:180638:91,-0.8425639760851751
NC_000917.1:-:180705:180758:53,4.976657418609568
NC_000917.1:-:180815:180865:50,3.2423733167500353
NC_000917.1:-:180833:180868:35,-0.3289628735342257
NC_000917.1:-:181210:181287:77,-0.7838677771239606
NC_000917.1:-:181698:181745:47,-0.8624929920987051
NC_000917.1:-:182278:182309:31,-0.6027297899779461
NC_000917.1:+:182422:182458:36,-0.5794397969174859
NC_000917.1:-:182940:182991:51,-0.22624509922022257
NC_000917.1:-:184084:184124:40,8.561234541865174
NC_000917.1:-:184718:184769:51,-1.266004074276981
NC_000917.1:+:184807:184865:58,-1.7553695705844017
NC_000917.1:+:185667:185712:45,-0.4227123282162074
NC_000917.1:+:186470:186534:64,-0.3952257667409606
NC_000917.1:-:187008:187089:81,9.362950631628053
NC_000917.1:+:187019:187080:61,-0.7395822996483613
NC_000917.1:-:187145:187185:40,3.645393503202219
NC_000917.1:-:188351:188388:37,-0.36108973237923553
NC_000917.1:+:188779:188824:45,-0.2976676567742837
NC_000917.1:-:189127:189170:43,-0.2539843524964862
NC_000917.1:-:189296:189382:86,-1.0891651630424843
NC_000917.1:+:189375:189454:79,-0.864497974966986
NC_000917.1:+:189615:189675:60,-0.2682191692314126
NC_000917.1:+:189621:189654:33,1.87936310104086
NC_000917.1:-:190001:190072:71,-0.6251372375539286
NC_000917.1:-:190194:190275:81,-1.3659405579685966
NC_000917.1:+:190228:190265:37,4.035852327818331
NC_000917.1:+:190325:190398:73,-0.44797709434432526
NC_000917.1:-:190350:190406:56,-0.3127844429247566
NC_000917.1:-:190425:190485:60,5.086646987637437
NC_000917.1:+:190717:190777:60,3.8396221610323193
NC_000917.1:+:190876:190912:36,-0.6885463632138904
NC_000917.1:-:191146:191190:44,-0.6407839822744177
NC_000917.1:-:191568:191603:35,-0.5515567634215742
NC_000917.1:-:191910:191961:51,0.26168113407159654
NC_000917.1:-:192027:192080:53,-0.581545242244862
NC_000917.1:+:192646:192695:49,8.224961226737243
NC_000917.1:-:193093:193182:89,-1.1346078329542026
NC_000917.1:-:193239:193303:64,-0.5266881946052685
NC_000917.1:-:193392:193424:32,5.046581469224514
NC_000917.1:-:194231:194283:52,-0.44637897261202086
NC_000917.1:-:194402:194451:49,9.688779081832326
NC_000917.1:+:194568:194630:62,3.383642726715159
NC_000917.1:-:194766:194816:50,8.217693031780245
NC_000917.1:+:194786:194834:48,3.1653942610503005
NC_000917.1:-:194808:194849:41,-0.6129856977351071
NC_000917.1:+:195373:195438:65,7.591485643518207
NC_000917.1:-:195866:195915:49,2.4060506530757175
NC_000917.1:+:196848:196937:89,-1.2560738091619987
NC_000917.1:-:198306:198365:59,11.500837067192277
NC_000917.1:+:198752:198789:37,1.0958221372722436
NC_000917.1:-:199604:199650:46,-0.807670280077815
NC_000917.1:-:199948:199985:37,-0.6740324836898763
NC_000917.1:-:201480:201529:49,-1.4333165233948448
NC_000917.1:+:201632:201682:50,-0.9994892359961736
NC_000917.1:-:202738:202778:40,0.5336136336238342
NC_000917.1:+:203552:203596:44,-0.5403590302354396
NC_000917.1:+:203647:203694:47,3.7241543494731215
NC_000917.1:-:203684:203728:44,11.677144155043047
NC_000917.1:-:204167:204204:37,-0.7116238665225028
NC_000917.1:+:204184:204242:58,-0.7806776868462476
NC_000917.1:+:204888:204946:58,7.506387976681577
NC_000917.1:-:205111:205155:44,-0.756785406120079
NC_000917.1:-:205457:205489:32,7.389740694721202
NC_000917.1:-:205533:205607:74,0.738132399768819
NC_000917.1:+:205683:205713:30,2.5308357051123482
NC_000917.1:+:206159:206226:67,1.6031591600370976
NC_000917.1:+:207177:207214:37,-0.4612669425182973
NC_000917.1:+:207179:207223:44,-0.34540733806763996
NC_000917.1:+:207541:207623:82,7.682220738477464
NC_000917.1:+:207839:207910:71,-0.7223158674450634
NC_000917.1:+:207992:208061:69,3.005814827110144
NC_000917.1:+:208186:208265:79,-0.7415646613742941
NC_000917.1:-:208828:208895:67,2.641747402387082
NC_000917.1:+:209082:209171:89,5.5535453043971446
NC_000917.1:-:209492:209545:53,-0.48813048210787185
NC_000917.1:+:209826:209872:46,-0.812046904405377
NC_000917.1:-:210098:210159:61,-0.3714275380443663
NC_000917.1:-:210271:210316:45,-0.4497041482184751
NC_000917.1:-:210384:210421:37,-1.1039868665469637
NC_000917.1:-:210484:210523:39,-0.46746405388541806
NC_000917.1:-:210785:210853:68,0.7025831034361674
NC_000917.1:-:211027:211101:74,-0.5818173600736072
NC_000917.1:-:211352:211385:33,-0.32488438976771117
NC_000917.1:-:211355:211387:32,2.1236927991832237
NC_000917.1:+:212408:212459:51,3.6823884327062664
NC_000917.1:+:213109:213154:45,2.1053441671063644
NC_000917.1:-:213774:213826:52,3.397661217135487
NC_000917.1:+:214395:214429:34,-0.4585311200329946
NC_000917.1:+:214584:214633:49,-0.8311746914291728
NC_000917.1:+:214789:214848:59,-0.5937406167896435
NC_000917.1:+:214964:214997:33,-0.18153579539641343
NC_000917.1:-:215528:215583:55,-0.9381954247868651
NC_000917.1:-:215643:215724:81,3.143417556074974
